town,storey_range,floor_area_sqm,remaining_lease
91288,CENTRAL AREA,2,94.0,88
91289,CENTRAL AREA,2,93.0,88
91290,CENTRAL AREA,2,96.0,88
91291,CENTRAL AREA,2,95.0,88
91292,CENTRAL AREA,2,96.0,88
91293,CENTRAL AREA,2,96.0,88
91294,CENTRAL AREA,2,96.0,88
91295,CENTRAL AREA,2,97.0,88
91296,CENTRAL AREA,2,95.0,88
91297,CENTRAL AREA,2,96.0,88
91298,CENTRAL AREA,2,93.0,88
91299,CENTRAL AREA,2,94.0,88
91300,CENTRAL AREA,2,95.0,88
91301,CENTRAL AREA,2,93.0,88
91302,CENTRAL AREA,2,93.0,88
91303,CENTRAL AREA,2,77.0,52
91304,CENTRAL AREA,0,77.0,52
91305,CENTRAL AREA,1,107.0,49
91306,CENTRAL AREA,0,85.0,80
91307,CENTRAL AREA,0,85.0,80
91308,CENTRAL AREA,2,85.0,81
91309,CENTRAL AREA,0,85.0,80
91310,CENTRAL AREA,0,85.0,80
91311,CENTRAL AREA,1,75.0,80
91312,CENTRAL AREA,1,94.0,62
91313,CENTRAL AREA,2,103.0,62
91314,CENTRAL AREA,2,109.0,61
91315,CENTRAL AREA,1,85.0,61
91316,CENTRAL AREA,1,107.0,63
91317,CENTRAL AREA,1,111.0,63
91318,CENTRAL AREA,2,107.0,89
91319,CENTRAL AREA,2,105.0,89
91320,CENTRAL AREA,2,106.0,89
91321,CENTRAL AREA,2,108.0,89
91322,CENTRAL AREA,2,105.0,89
91323,CENTRAL AREA,2,108.0,89
91324,CENTRAL AREA,2,105.0,88
91325,CENTRAL AREA,2,106.0,88
91326,CENTRAL AREA,2,107.0,88
91327,CENTRAL AREA,0,106.0,88
91328,CENTRAL AREA,2,105.0,88
91329,CENTRAL AREA,0,105.0,88
91330,CENTRAL AREA,2,105.0,88
91331,CENTRAL AREA,2,107.0,88
91332,CENTRAL AREA,2,107.0,88
91333,CENTRAL AREA,2,107.0,88
91334,CENTRAL AREA,2,105.0,88
91335,CENTRAL AREA,2,105.0,88
91336,CENTRAL AREA,2,106.0,88
91337,CENTRAL AREA,0,106.0,88
91338,CENTRAL AREA,0,105.0,80
91339,CENTRAL AREA,0,105.0,80
91340,CENTRAL AREA,2,105.0,81
91341,CENTRAL AREA,0,105.0,80
91342,CENTRAL AREA,2,105.0,80
91343,CHOA CHU KANG,0,47.0,95
91344,CHOA CHU KANG,0,47.0,95
91345,CHOA CHU KANG,0,47.0,95
91346,CHOA CHU KANG,1,47.0,95
91347,CHOA CHU KANG,2,47.0,95
91348,CHOA CHU KANG,1,46.0,89
91349,CHOA CHU KANG,2,47.0,92
91350,CHOA CHU KANG,2,47.0,92
91351,CHOA CHU KANG,1,67.0,95
91352,CHOA CHU KANG,0,67.0,95
91353,CHOA CHU KANG,0,67.0,95
91354,CHOA CHU KANG,0,67.0,95
91355,CHOA CHU KANG,2,67.0,95
91356,CHOA CHU KANG,0,67.0,95
91357,CHOA CHU KANG,0,67.0,95
91358,CHOA CHU KANG,1,67.0,95
91359,CHOA CHU KANG,0,67.0,95
91360,CHOA CHU KANG,1,67.0,91
91361,CHOA CHU KANG,2,68.0,94
91362,CHOA CHU KANG,1,68.0,94
91363,CHOA CHU KANG,1,68.0,94
91364,CHOA CHU KANG,1,68.0,94
91365,CHOA CHU KANG,0,68.0,94
91366,CHOA CHU KANG,2,68.0,95
91367,CHOA CHU KANG,1,68.0,95
91368,CHOA CHU KANG,1,68.0,95
91369,CHOA CHU KANG,2,68.0,95
91370,CHOA CHU KANG,2,68.0,95
91371,CHOA CHU KANG,1,69.0,89
91372,CHOA CHU KANG,1,67.0,92
91373,CHOA CHU KANG,2,67.0,92
91374,CHOA CHU KANG,1,67.0,92
91375,CHOA CHU KANG,1,67.0,92
91376,CHOA CHU KANG,1,68.0,95
91377,CHOA CHU KANG,0,68.0,95
91378,CHOA CHU KANG,0,68.0,95
91379,CHOA CHU KANG,1,68.0,95
91380,CHOA CHU KANG,0,68.0,95
91381,CHOA CHU KANG,1,68.0,95
91382,CHOA CHU KANG,2,68.0,95
91383,CHOA CHU KANG,2,67.0,95
91384,CHOA CHU KANG,1,67.0,56
91385,CHOA CHU KANG,2,74.0,62
91386,CHOA CHU KANG,0,74.0,62
91387,CHOA CHU KANG,1,74.0,62
91388,CHOA CHU KANG,0,74.0,61
91389,CHOA CHU KANG,1,79.0,62
91390,CHOA CHU KANG,0,74.0,61
91391,CHOA CHU KANG,1,68.0,93
91392,CHOA CHU KANG,0,68.0,92
91393,CHOA CHU KANG,2,68.0,92
91394,CHOA CHU KANG,1,73.0,67
91395,CHOA CHU KANG,0,82.0,57
91396,CHOA CHU KANG,1,74.0,57
91397,CHOA CHU KANG,1,82.0,59
91398,CHOA CHU KANG,0,73.0,67
91399,CHOA CHU KANG,0,73.0,67
91400,CHOA CHU KANG,0,73.0,67
91401,CHOA CHU KANG,0,73.0,67
91402,CHOA CHU KANG,0,68.0,59
91403,CHOA CHU KANG,1,68.0,59
91404,CHOA CHU KANG,1,73.0,67
91405,CHOA CHU KANG,1,92.0,95
91406,CHOA CHU KANG,2,92.0,95
91407,CHOA CHU KANG,1,92.0,95
91408,CHOA CHU KANG,1,92.0,95
91409,CHOA CHU KANG,1,92.0,95
91410,CHOA CHU KANG,1,92.0,95
91411,CHOA CHU KANG,0,104.0,68
91412,CHOA CHU KANG,0,92.0,95
91413,CHOA CHU KANG,1,105.0,71
91414,CHOA CHU KANG,1,92.0,95
91415,CHOA CHU KANG,2,92.0,95
91416,CHOA CHU KANG,1,92.0,95
91417,CHOA CHU KANG,1,92.0,95
91418,CHOA CHU KANG,1,92.0,95
91419,CHOA CHU KANG,0,92.0,95
91420,CHOA CHU KANG,0,92.0,95
91421,CHOA CHU KANG,0,92.0,95
91422,CHOA CHU KANG,1,92.0,95
91423,CHOA CHU KANG,0,92.0,95
91424,CHOA CHU KANG,2,92.0,95
91425,CHOA CHU KANG,1,92.0,95
91426,CHOA CHU KANG,0,92.0,95
91427,CHOA CHU KANG,1,92.0,95
91428,CHOA CHU KANG,1,92.0,95
91429,CHOA CHU KANG,0,92.0,95
91430,CHOA CHU KANG,2,92.0,95
91431,CHOA CHU KANG,0,92.0,95
91432,CHOA CHU KANG,1,92.0,95
91433,CHOA CHU KANG,0,92.0,95
91434,CHOA CHU KANG,1,92.0,95
91435,CHOA CHU KANG,1,92.0,95
91436,CHOA CHU KANG,1,92.0,95
91437,CHOA CHU KANG,0,92.0,95
91438,CHOA CHU KANG,1,92.0,95
91439,CHOA CHU KANG,1,92.0,95
91440,CHOA CHU KANG,2,92.0,95
91441,CHOA CHU KANG,1,92.0,95
91442,CHOA CHU KANG,1,92.0,95
91443,CHOA CHU KANG,1,92.0,95
91444,CHOA CHU KANG,1,92.0,95
91445,CHOA CHU KANG,1,92.0,95
91446,CHOA CHU KANG,2,92.0,95
91447,CHOA CHU KANG,0,92.0,95
91448,CHOA CHU KANG,0,92.0,94
91449,CHOA CHU KANG,1,92.0,94
91450,CHOA CHU KANG,0,92.0,95
91451,CHOA CHU KANG,2,92.0,94
91452,CHOA CHU KANG,2,92.0,94
91453,CHOA CHU KANG,1,92.0,95
91454,CHOA CHU KANG,1,92.0,95
91455,CHOA CHU KANG,0,92.0,94
91456,CHOA CHU KANG,2,92.0,94
91457,CHOA CHU KANG,1,92.0,94
91458,CHOA CHU KANG,2,92.0,94
91459,CHOA CHU KANG,2,92.0,94
91460,CHOA CHU KANG,2,92.0,94
91461,CHOA CHU KANG,0,92.0,94
91462,CHOA CHU KANG,1,112.0,67
91463,CHOA CHU KANG,0,92.0,94
91464,CHOA CHU KANG,2,92.0,94
91465,CHOA CHU KANG,1,92.0,94
91466,CHOA CHU KANG,2,104.0,71
91467,CHOA CHU KANG,1,92.0,94
91468,CHOA CHU KANG,2,92.0,95
91469,CHOA CHU KANG,0,92.0,94
91470,CHOA CHU KANG,0,108.0,72
91471,CHOA CHU KANG,2,102.0,77
91472,CHOA CHU KANG,1,114.0,68
91473,CHOA CHU KANG,2,103.0,77
91474,CHOA CHU KANG,0,104.0,71
91475,CHOA CHU KANG,0,104.0,71
91476,CHOA CHU KANG,1,101.0,77
91477,CHOA CHU KANG,1,102.0,77
91478,CHOA CHU KANG,1,106.0,70
91479,CHOA CHU KANG,0,104.0,71
91480,CHOA CHU KANG,0,103.0,71
91481,CHOA CHU KANG,0,104.0,71
91482,CHOA CHU KANG,2,104.0,70
91483,CHOA CHU KANG,0,104.0,68
91484,CHOA CHU KANG,1,104.0,71
91485,CHOA CHU KANG,1,100.0,77
91486,CHOA CHU KANG,0,104.0,71
91487,CHOA CHU KANG,0,104.0,70
91488,CHOA CHU KANG,0,104.0,71
91489,CHOA CHU KANG,0,110.0,71
91490,CHOA CHU KANG,1,104.0,70
91491,CHOA CHU KANG,0,104.0,70
91492,CHOA CHU KANG,1,106.0,71
91493,CHOA CHU KANG,0,104.0,68
91494,CHOA CHU KANG,0,104.0,70
91495,CHOA CHU KANG,0,104.0,70
91496,CHOA CHU KANG,0,123.0,71
91497,CHOA CHU KANG,1,104.0,70
91498,CHOA CHU KANG,1,104.0,71
91499,CHOA CHU KANG,1,100.0,76
91500,CHOA CHU KANG,1,106.0,69
91501,CHOA CHU KANG,1,105.0,71
91502,CHOA CHU KANG,0,104.0,70
91503,CHOA CHU KANG,0,105.0,71
91504,CHOA CHU KANG,0,104.0,71
91505,CHOA CHU KANG,0,104.0,71
91506,CHOA CHU KANG,1,104.0,78
91507,CHOA CHU KANG,1,106.0,71
91508,CHOA CHU KANG,0,110.0,71
91509,CHOA CHU KANG,1,100.0,75
91510,CHOA CHU KANG,1,104.0,78
91511,CHOA CHU KANG,1,104.0,71
91512,CHOA CHU KANG,0,106.0,71
91513,CHOA CHU KANG,0,106.0,71
91514,CHOA CHU KANG,0,104.0,77
91515,CHOA CHU KANG,0,90.0,75
91516,CHOA CHU KANG,1,104.0,77
91517,CHOA CHU KANG,2,90.0,74
91518,CHOA CHU KANG,0,106.0,70
91519,CHOA CHU KANG,0,106.0,71
91520,CHOA CHU KANG,1,101.0,74
91521,CHOA CHU KANG,0,93.0,94
91522,CHOA CHU KANG,1,93.0,94
91523,CHOA CHU KANG,0,101.0,77
91524,CHOA CHU KANG,0,93.0,94
91525,CHOA CHU KANG,0,93.0,94
91526,CHOA CHU KANG,0,93.0,94
91527,CHOA CHU KANG,2,93.0,94
91528,CHOA CHU KANG,1,93.0,94
91529,CHOA CHU KANG,0,93.0,94
91530,CHOA CHU KANG,1,101.0,77
91531,CHOA CHU KANG,1,100.0,77
91532,CHOA CHU KANG,1,93.0,94
91533,CHOA CHU KANG,1,93.0,94
91534,CHOA CHU KANG,1,93.0,94
91535,CHOA CHU KANG,1,92.0,91
91536,CHOA CHU KANG,1,93.0,94
91537,CHOA CHU KANG,0,93.0,94
91538,CHOA CHU KANG,1,93.0,94
91539,CHOA CHU KANG,1,93.0,94
91540,CHOA CHU KANG,0,93.0,94
91541,CHOA CHU KANG,0,93.0,94
91542,CHOA CHU KANG,1,93.0,94
91543,CHOA CHU KANG,2,92.0,91
91544,CHOA CHU KANG,0,93.0,94
91545,CHOA CHU KANG,1,93.0,94
91546,CHOA CHU KANG,2,93.0,94
91547,CHOA CHU KANG,1,93.0,94
91548,CHOA CHU KANG,1,93.0,94
91549,CHOA CHU KANG,0,93.0,94
91550,CHOA CHU KANG,1,93.0,94
91551,CHOA CHU KANG,1,93.0,94
91552,CHOA CHU KANG,1,93.0,94
91553,CHOA CHU KANG,1,93.0,94
91554,CHOA CHU KANG,0,93.0,94
91555,CHOA CHU KANG,0,93.0,94
91556,CHOA CHU KANG,0,93.0,94
91557,CHOA CHU KANG,0,93.0,94
91558,CHOA CHU KANG,1,101.0,76
91559,CHOA CHU KANG,1,93.0,94
91560,CHOA CHU KANG,0,93.0,94
91561,CHOA CHU KANG,1,93.0,94
91562,CHOA CHU KANG,1,93.0,94
91563,CHOA CHU KANG,1,93.0,94
91564,CHOA CHU KANG,1,93.0,94
91565,CHOA CHU KANG,2,93.0,94
91566,CHOA CHU KANG,0,102.0,77
91567,CHOA CHU KANG,1,93.0,93
91568,CHOA CHU KANG,0,92.0,91
91569,CHOA CHU KANG,2,93.0,95
91570,CHOA CHU KANG,2,93.0,95
91571,CHOA CHU KANG,2,93.0,95
91572,CHOA CHU KANG,0,93.0,95
91573,CHOA CHU KANG,0,93.0,95
91574,CHOA CHU KANG,2,93.0,95
91575,CHOA CHU KANG,1,93.0,95
91576,CHOA CHU KANG,1,93.0,95
91577,CHOA CHU KANG,2,93.0,95
91578,CHOA CHU KANG,2,93.0,95
91579,CHOA CHU KANG,2,93.0,95
91580,CHOA CHU KANG,1,93.0,95
91581,CHOA CHU KANG,0,93.0,95
91582,CHOA CHU KANG,0,93.0,95
91583,CHOA CHU KANG,2,93.0,95
91584,CHOA CHU KANG,2,93.0,95
91585,CHOA CHU KANG,2,93.0,95
91586,CHOA CHU KANG,2,93.0,94
91587,CHOA CHU KANG,1,93.0,94
91588,CHOA CHU KANG,2,93.0,94
91589,CHOA CHU KANG,2,93.0,94
91590,CHOA CHU KANG,2,93.0,94
91591,CHOA CHU KANG,1,93.0,94
91592,CHOA CHU KANG,0,93.0,95
91593,CHOA CHU KANG,2,93.0,95
91594,CHOA CHU KANG,0,93.0,94
91595,CHOA CHU KANG,1,93.0,94
91596,CHOA CHU KANG,2,93.0,94
91597,CHOA CHU KANG,1,93.0,94
91598,CHOA CHU KANG,2,93.0,95
91599,CHOA CHU KANG,2,93.0,95
91600,CHOA CHU KANG,2,93.0,94
91601,CHOA CHU KANG,2,93.0,94
91602,CHOA CHU KANG,2,93.0,95
91603,CHOA CHU KANG,1,93.0,95
91604,CHOA CHU KANG,1,93.0,95
91605,CHOA CHU KANG,0,93.0,94
91606,CHOA CHU KANG,2,93.0,95
91607,CHOA CHU KANG,1,93.0,95
91608,CHOA CHU KANG,1,93.0,94
91609,CHOA CHU KANG,2,93.0,94
91610,CHOA CHU KANG,0,93.0,94
91611,CHOA CHU KANG,1,93.0,94
91612,CHOA CHU KANG,0,93.0,95
91613,CHOA CHU KANG,0,93.0,94
91614,CHOA CHU KANG,0,93.0,94
91615,CHOA CHU KANG,0,93.0,94
91616,CHOA CHU KANG,0,93.0,94
91617,CHOA CHU KANG,0,93.0,94
91618,CHOA CHU KANG,0,93.0,95
91619,CHOA CHU KANG,1,93.0,95
91620,CHOA CHU KANG,2,91.0,81
91621,CHOA CHU KANG,0,104.0,77
91622,CHOA CHU KANG,2,103.0,77
91623,CHOA CHU KANG,1,100.0,77
91624,CHOA CHU KANG,0,91.0,80
91625,CHOA CHU KANG,0,104.0,77
91626,CHOA CHU KANG,0,103.0,77
91627,CHOA CHU KANG,0,103.0,77
91628,CHOA CHU KANG,1,90.0,80
91629,CHOA CHU KANG,0,103.0,77
91630,CHOA CHU KANG,2,91.0,81
91631,CHOA CHU KANG,0,90.0,81
91632,CHOA CHU KANG,1,90.0,80
91633,CHOA CHU KANG,0,107.0,77
91634,CHOA CHU KANG,0,104.0,77
91635,CHOA CHU KANG,0,91.0,80
91636,CHOA CHU KANG,0,90.0,80
91637,CHOA CHU KANG,0,104.0,77
91638,CHOA CHU KANG,1,90.0,81
91639,CHOA CHU KANG,2,85.0,80
91640,CHOA CHU KANG,0,105.0,77
91641,CHOA CHU KANG,2,90.0,80
91642,CHOA CHU KANG,2,104.0,77
91643,CHOA CHU KANG,0,106.0,77
91644,CHOA CHU KANG,1,90.0,80
91645,CHOA CHU KANG,0,91.0,80
91646,CHOA CHU KANG,0,104.0,71
91647,CHOA CHU KANG,1,115.0,68
91648,CHOA CHU KANG,1,104.0,71
91649,CHOA CHU KANG,1,104.0,67
91650,CHOA CHU KANG,1,106.0,68
91651,CHOA CHU KANG,0,104.0,67
91652,CHOA CHU KANG,2,104.0,71
91653,CHOA CHU KANG,0,103.0,68
91654,CHOA CHU KANG,0,104.0,67
91655,CHOA CHU KANG,1,104.0,71
91656,CHOA CHU KANG,0,90.0,80
91657,CHOA CHU KANG,1,106.0,74
91658,CHOA CHU KANG,2,104.0,74
91659,CHOA CHU KANG,0,113.0,76
91660,CHOA CHU KANG,0,113.0,76
91661,CHOA CHU KANG,0,113.0,75
91662,CHOA CHU KANG,0,113.0,75
91663,CHOA CHU KANG,0,113.0,75
91664,CHOA CHU KANG,0,113.0,75
91665,CHOA CHU KANG,1,113.0,75
91666,CHOA CHU KANG,0,107.0,74
91667,CHOA CHU KANG,0,108.0,72
91668,CHOA CHU KANG,0,104.0,73
91669,CHOA CHU KANG,1,106.0,72
91670,CHOA CHU KANG,0,107.0,72
91671,CHOA CHU KANG,1,92.0,93
91672,CHOA CHU KANG,0,109.0,73
91673,CHOA CHU KANG,0,92.0,93
91674,CHOA CHU KANG,0,105.0,72
91675,CHOA CHU KANG,1,92.0,93
91676,CHOA CHU KANG,1,104.0,72
91677,CHOA CHU KANG,1,106.0,73
91678,CHOA CHU KANG,1,92.0,92
91679,CHOA CHU KANG,1,105.0,72
91680,CHOA CHU KANG,0,105.0,72
91681,CHOA CHU KANG,1,92.0,92
91682,CHOA CHU KANG,1,107.0,73
91683,CHOA CHU KANG,2,104.0,74
91684,CHOA CHU KANG,1,104.0,74
91685,CHOA CHU KANG,2,106.0,74
91686,CHOA CHU KANG,0,100.0,75
91687,CHOA CHU KANG,0,108.0,74
91688,CHOA CHU KANG,1,108.0,74
91689,CHOA CHU KANG,0,108.0,74
91690,CHOA CHU KANG,1,107.0,74
91691,CHOA CHU KANG,0,108.0,74
91692,CHOA CHU KANG,1,107.0,73
91693,CHOA CHU KANG,0,107.0,74
91694,CHOA CHU KANG,1,100.0,74
91695,CHOA CHU KANG,0,100.0,76
91696,CHOA CHU KANG,1,100.0,75
91697,CHOA CHU KANG,2,100.0,75
91698,CHOA CHU KANG,0,100.0,75
91699,CHOA CHU KANG,1,100.0,76
91700,CHOA CHU KANG,0,100.0,75
91701,CHOA CHU KANG,1,100.0,75
91702,CHOA CHU KANG,1,94.0,75
91703,CHOA CHU KANG,1,91.0,75
91704,CHOA CHU KANG,1,100.0,75
91705,CHOA CHU KANG,1,101.0,75
91706,CHOA CHU KANG,0,94.0,75
91707,CHOA CHU KANG,1,100.0,75
91708,CHOA CHU KANG,2,100.0,75
91709,CHOA CHU KANG,0,91.0,75
91710,CHOA CHU KANG,1,93.0,95
91711,CHOA CHU KANG,1,93.0,95
91712,CHOA CHU KANG,0,93.0,95
91713,CHOA CHU KANG,2,93.0,95
91714,CHOA CHU KANG,2,93.0,95
91715,CHOA CHU KANG,0,93.0,95
91716,CHOA CHU KANG,1,93.0,95
91717,CHOA CHU KANG,1,93.0,95
91718,CHOA CHU KANG,1,93.0,95
91719,CHOA CHU KANG,2,93.0,95
91720,CHOA CHU KANG,2,93.0,95
91721,CHOA CHU KANG,0,93.0,95
91722,CHOA CHU KANG,2,93.0,95
91723,CHOA CHU KANG,1,93.0,95
91724,CHOA CHU KANG,2,93.0,95
91725,CHOA CHU KANG,2,93.0,95
91726,CHOA CHU KANG,1,93.0,95
91727,CHOA CHU KANG,1,93.0,95
91728,CHOA CHU KANG,0,93.0,95
91729,CHOA CHU KANG,1,93.0,95
91730,CHOA CHU KANG,0,93.0,95
91731,CHOA CHU KANG,1,93.0,95
91732,CHOA CHU KANG,1,93.0,95
91733,CHOA CHU KANG,2,93.0,95
91734,CHOA CHU KANG,2,93.0,95
91735,CHOA CHU KANG,1,93.0,95
91736,CHOA CHU KANG,1,93.0,95
91737,CHOA CHU KANG,1,93.0,95
91738,CHOA CHU KANG,1,93.0,95
91739,CHOA CHU KANG,1,93.0,95
91740,CHOA CHU KANG,1,93.0,95
91741,CHOA CHU KANG,2,93.0,95
91742,CHOA CHU KANG,1,93.0,95
91743,CHOA CHU KANG,2,93.0,95
91744,CHOA CHU KANG,2,93.0,95
91745,CHOA CHU KANG,2,93.0,95
91746,CHOA CHU KANG,2,93.0,95
91747,CHOA CHU KANG,0,93.0,95
91748,CHOA CHU KANG,2,93.0,95
91749,CHOA CHU KANG,1,93.0,95
91750,CHOA CHU KANG,1,93.0,95
91751,CHOA CHU KANG,0,93.0,95
91752,CHOA CHU KANG,2,93.0,95
91753,CHOA CHU KANG,1,93.0,95
91754,CHOA CHU KANG,1,93.0,95
91755,CHOA CHU KANG,0,93.0,95
91756,CHOA CHU KANG,1,93.0,95
91757,CHOA CHU KANG,0,93.0,94
91758,CHOA CHU KANG,1,93.0,94
91759,CHOA CHU KANG,1,92.0,95
91760,CHOA CHU KANG,1,93.0,94
91761,CHOA CHU KANG,2,93.0,94
91762,CHOA CHU KANG,0,92.0,95
91763,CHOA CHU KANG,1,93.0,94
91764,CHOA CHU KANG,1,93.0,94
91765,CHOA CHU KANG,0,92.0,95
91766,CHOA CHU KANG,2,93.0,94
91767,CHOA CHU KANG,0,93.0,94
91768,CHOA CHU KANG,0,92.0,95
91769,CHOA CHU KANG,2,92.0,95
91770,CHOA CHU KANG,0,92.0,95
91771,CHOA CHU KANG,2,92.0,95
91772,CHOA CHU KANG,1,92.0,95
91773,CHOA CHU KANG,1,92.0,95
91774,CHOA CHU KANG,2,92.0,95
91775,CHOA CHU KANG,2,92.0,95
91776,CHOA CHU KANG,2,92.0,95
91777,CHOA CHU KANG,2,92.0,95
91778,CHOA CHU KANG,1,92.0,95
91779,CHOA CHU KANG,1,92.0,95
91780,CHOA CHU KANG,2,92.0,95
91781,CHOA CHU KANG,2,92.0,95
91782,CHOA CHU KANG,1,92.0,95
91783,CHOA CHU KANG,1,103.0,62
91784,CHOA CHU KANG,1,106.0,61
91785,CHOA CHU KANG,0,106.0,61
91786,CHOA CHU KANG,2,103.0,62
91787,CHOA CHU KANG,1,104.0,67
91788,CHOA CHU KANG,1,92.0,57
91789,CHOA CHU KANG,1,95.0,59
91790,CHOA CHU KANG,0,91.0,59
91791,CHOA CHU KANG,0,93.0,59
91792,CHOA CHU KANG,0,103.0,67
91793,CHOA CHU KANG,1,92.0,57
91794,CHOA CHU KANG,0,103.0,67
91795,CHOA CHU KANG,0,103.0,66
91796,CHOA CHU KANG,0,103.0,67
91797,CHOA CHU KANG,0,104.0,66
91798,CHOA CHU KANG,1,107.0,67
91799,CHOA CHU KANG,1,99.0,56
91800,CHOA CHU KANG,1,92.0,57
91801,CHOA CHU KANG,0,92.0,57
91802,CHOA CHU KANG,0,106.0,67
91803,CHOA CHU KANG,1,103.0,67
91804,CHOA CHU KANG,0,106.0,66
91805,CHOA CHU KANG,1,103.0,67
91806,CHOA CHU KANG,1,91.0,59
91807,CHOA CHU KANG,0,125.0,71
91808,CHOA CHU KANG,0,112.0,95
91809,CHOA CHU KANG,2,112.0,95
91810,CHOA CHU KANG,1,112.0,95
91811,CHOA CHU KANG,1,112.0,95
91812,CHOA CHU KANG,2,112.0,95
91813,CHOA CHU KANG,1,112.0,95
91814,CHOA CHU KANG,1,112.0,95
91815,CHOA CHU KANG,2,112.0,95
91816,CHOA CHU KANG,1,112.0,95
91817,CHOA CHU KANG,2,112.0,95
91818,CHOA CHU KANG,1,112.0,95
91819,CHOA CHU KANG,2,112.0,95
91820,CHOA CHU KANG,2,112.0,95
91821,CHOA CHU KANG,2,112.0,95
91822,CHOA CHU KANG,1,112.0,95
91823,CHOA CHU KANG,1,112.0,95
91824,CHOA CHU KANG,1,112.0,95
91825,CHOA CHU KANG,2,112.0,95
91826,CHOA CHU KANG,1,112.0,95
91827,CHOA CHU KANG,2,112.0,94
91828,CHOA CHU KANG,1,112.0,94
91829,CHOA CHU KANG,1,112.0,94
91830,CHOA CHU KANG,2,112.0,94
91831,CHOA CHU KANG,1,112.0,94
91832,CHOA CHU KANG,2,112.0,94
91833,CHOA CHU KANG,1,112.0,94
91834,CHOA CHU KANG,1,112.0,94
91835,CHOA CHU KANG,0,112.0,94
91836,CHOA CHU KANG,2,112.0,94
91837,CHOA CHU KANG,1,112.0,94
91838,CHOA CHU KANG,1,112.0,94
91839,CHOA CHU KANG,1,122.0,77
91840,CHOA CHU KANG,1,122.0,77
91841,CHOA CHU KANG,1,122.0,77
91842,CHOA CHU KANG,1,122.0,77
91843,CHOA CHU KANG,1,124.0,71
91844,CHOA CHU KANG,1,124.0,72
91845,CHOA CHU KANG,2,123.0,77
91846,CHOA CHU KANG,0,122.0,77
91847,CHOA CHU KANG,1,121.0,77
91848,CHOA CHU KANG,1,121.0,77
91849,CHOA CHU KANG,0,120.0,77
91850,CHOA CHU KANG,2,120.0,77
91851,CHOA CHU KANG,2,120.0,77
91852,CHOA CHU KANG,1,120.0,76
91853,CHOA CHU KANG,0,120.0,76
91854,CHOA CHU KANG,1,120.0,76
91855,CHOA CHU KANG,0,120.0,76
91856,CHOA CHU KANG,2,121.0,76
91857,CHOA CHU KANG,0,123.0,78
91858,CHOA CHU KANG,2,123.0,78
91859,CHOA CHU KANG,0,120.0,75
91860,CHOA CHU KANG,0,123.0,71
91861,CHOA CHU KANG,0,123.0,78
91862,CHOA CHU KANG,0,137.0,71
91863,CHOA CHU KANG,0,133.0,71
91864,CHOA CHU KANG,0,134.0,71
91865,CHOA CHU KANG,0,123.0,78
91866,CHOA CHU KANG,2,123.0,77
91867,CHOA CHU KANG,0,126.0,70
91868,CHOA CHU KANG,1,124.0,70
91869,CHOA CHU KANG,1,123.0,77
91870,CHOA CHU KANG,0,123.0,77
91871,CHOA CHU KANG,2,123.0,77
91872,CHOA CHU KANG,1,134.0,70
91873,CHOA CHU KANG,1,113.0,94
91874,CHOA CHU KANG,2,113.0,94
91875,CHOA CHU KANG,0,116.0,77
91876,CHOA CHU KANG,1,113.0,94
91877,CHOA CHU KANG,1,113.0,94
91878,CHOA CHU KANG,0,113.0,94
91879,CHOA CHU KANG,0,115.0,77
91880,CHOA CHU KANG,1,113.0,94
91881,CHOA CHU KANG,0,113.0,94
91882,CHOA CHU KANG,0,113.0,94
91883,CHOA CHU KANG,0,115.0,77
91884,CHOA CHU KANG,0,113.0,94
91885,CHOA CHU KANG,0,113.0,94
91886,CHOA CHU KANG,1,117.0,77
91887,CHOA CHU KANG,0,113.0,94
91888,CHOA CHU KANG,1,113.0,94
91889,CHOA CHU KANG,0,113.0,94
91890,CHOA CHU KANG,2,113.0,94
91891,CHOA CHU KANG,1,113.0,94
91892,CHOA CHU KANG,0,113.0,94
91893,CHOA CHU KANG,1,113.0,94
91894,CHOA CHU KANG,0,116.0,77
91895,CHOA CHU KANG,2,113.0,94
91896,CHOA CHU KANG,1,113.0,94
91897,CHOA CHU KANG,2,116.0,77
91898,CHOA CHU KANG,0,113.0,94
91899,CHOA CHU KANG,1,113.0,94
91900,CHOA CHU KANG,2,121.0,77
91901,CHOA CHU KANG,0,120.0,77
91902,CHOA CHU KANG,0,113.0,94
91903,CHOA CHU KANG,1,117.0,76
91904,CHOA CHU KANG,2,113.0,94
91905,CHOA CHU KANG,0,116.0,77
91906,CHOA CHU KANG,1,113.0,94
91907,CHOA CHU KANG,0,113.0,94
91908,CHOA CHU KANG,1,113.0,94
91909,CHOA CHU KANG,2,113.0,94
91910,CHOA CHU KANG,0,116.0,77
91911,CHOA CHU KANG,2,113.0,94
91912,CHOA CHU KANG,0,115.0,76
91913,CHOA CHU KANG,1,113.0,93
91914,CHOA CHU KANG,0,113.0,93
91915,CHOA CHU KANG,0,113.0,95
91916,CHOA CHU KANG,2,113.0,95
91917,CHOA CHU KANG,0,113.0,95
91918,CHOA CHU KANG,1,113.0,94
91919,CHOA CHU KANG,2,113.0,94
91920,CHOA CHU KANG,2,113.0,95
91921,CHOA CHU KANG,2,113.0,94
91922,CHOA CHU KANG,0,113.0,94
91923,CHOA CHU KANG,0,113.0,95
91924,CHOA CHU KANG,0,113.0,94
